Date,Open,High,Low,Close,Volume,OpenInterest
2006-04-19,3779.23,3825.18,3749.71,3820.96,0,0
2006-04-21,3820.93,3892.35,3820.93,3888.46,0,0
2006-04-25,3884.57,3888.65,3858.67,3871.09,0,0
2006-04-27,3873.67,3892.16,3832.10,3865.42,0,0
2006-05-01,3865.91,3865.91,3833.74,3839.90,0,0
2006-05-03,3839.24,3879.31,3817.60,3821.97,0,0
2006-05-05,3822.57,3874.32,3806.35,3874.32,0,0
2006-05-09,3877.74,3897.40,3866.35,3890.94,0,0
2006-05-11,3883.38,3894.60,3836.67,3837.86,0,0
2006-05-15,3829.82,3829.82,3680.95,3711.16,0,0
2006-05-17,3711.46,3750.42,3605.19,3605.37,0,0
2006-05-19,3607.41,3649.54,3558.27,3625.33,0,0
2006-05-23,3622.35,3637.39,3527.05,3620.28,0,0
2006-05-25,3617.11,3635.00,3542.93,3635.00,0,0
2006-05-29,3647.15,3699.80,3646.42,3679.57,0,0
2006-05-31,3677.67,3683.30,3542.41,3637.17,0,0
2006-06-02,3634.82,3688.89,3595.27,3636.89,0,0
2006-06-06,3636.83,3638.59,3519.86,3529.10,0,0
2006-06-08,3536.39,3575.67,3462.37,3462.37,0,0
2006-06-12,3470.27,3531.70,3470.27,3480.76,0,0
2006-06-14,3476.33,3476.33,3379.66,3414.21,0,0
2006-06-16,3423.23,3544.27,3423.23,3463.56,0,0
2006-06-20,3469.88,3520.51,3453.14,3514.83,0,0
2006-06-22,3519.86,3571.24,3476.22,3544.85,0,0
2006-06-26,3545.60,3566.55,3528.59,3534.84,0,0
2006-06-28,3540.49,3555.94,3484.71,3506.07,0,0
2006-06-30,3519.54,3655.02,3519.54,3648.92,0,0
2006-07-04,3648.91,3670.75,3639.07,3670.75,0,0
2006-07-06,3656.71,3665.54,3607.81,3662.39,0,0
2006-07-10,3657.00,3671.09,3621.34,3666.51,0,0
2006-07-12,3656.57,3662.83,3609.05,3630.50,0,0
2006-07-14,3617.55,3617.55,3508.25,3508.25,0,0
2006-07-18,3512.22,3518.34,3462.77,3492.11,0,0
2006-07-20,3497.48,3612.48,3497.48,3589.63,0,0
2006-07-24,3580.53,3633.50,3546.24,3632.93,0,0
2006-07-26,3639.65,3651.74,3621.71,3640.75,0,0
2006-07-28,3649.29,3711.41,3649.29,3710.60,0,0
2006-08-01,3708.82,3711.52,3632.51,3640.60,0,0
2006-08-03,3655.93,3703.38,3647.96,3667.91,0,0
2006-08-07,3677.44,3729.29,3654.09,3659.03,0,0
2006-08-09,3672.22,3712.22,3651.29,3707.19,0,0
2006-08-11,3686.63,3698.24,3638.55,3675.10,0,0
2006-08-15,3690.09,3773.87,3690.09,3766.38,0,0
2006-08-17,3767.86,3801.01,3765.45,3800.10,0,0
2006-08-21,3798.33,3807.48,3765.38,3777.25,0,0
2006-08-23,3788.55,3797.51,3753.04,3758.98,0,0
2006-08-25,3761.86,3797.91,3743.26,3781.17,0,0
2006-08-29,3778.79,3829.39,3758.87,3806.81,0,0
2006-08-31,3815.88,3829.40,3802.39,3808.70,0,0
2006-09-04,3808.99,3839.30,3808.99,3837.61,0,0
2006-09-06,3835.82,3835.82,3765.73,3772.21,0,0
2006-09-08,3766.80,3766.80,3729.77,3750.08,0,0
2006-09-12,3745.78,3792.73,3709.81,3788.96,0,0
2006-09-14,3799.86,3824.77,3786.70,3796.65,0,0
2006-09-18,3800.99,3825.15,3789.18,3808.47,0,0
2006-09-20,3807.67,3843.26,3770.36,3841.31,0,0
2006-09-22,3840.20,3867.74,3800.65,3812.73,0,0
2006-09-26,3815.13,3877.79,3802.47,3872.92,0,0
2006-09-28,3877.55,3907.41,3871.12,3894.98,0,0
2006-10-02,3898.07,3921.15,3875.76,3892.48,0,0
2006-10-04,3886.09,3914.73,3858.87,3914.73,0,0
2006-10-06,3921.17,3950.06,3919.88,3940.31,0,0
2006-10-10,3932.33,3963.20,3921.81,3960.67,0,0
2006-10-12,3956.15,4000.49,3939.78,3999.93,0,0
2006-10-16,4002.28,4008.67,3986.41,4001.97,0,0
2006-10-18,3993.04,4007.17,3947.39,3991.38,0,0
2006-10-20,3986.30,4016.63,3967.98,3998.19,0,0
2006-10-24,4001.63,4024.75,3982.02,4014.01,0,0
2006-10-26,4011.18,4047.54,4004.86,4027.29,0,0
2006-10-30,4029.07,4039.77,3979.81,4004.92,0,0
2006-11-01,4003.92,4029.57,3990.01,4014.34,0,0
2006-11-03,4003.97,4010.72,3961.64,3990.46,0,0
2006-11-07,3991.47,4075.99,3991.47,4072.86,0,0
2006-11-09,4064.92,4081.70,4047.19,4073.00,0,0
2006-11-13,4067.10,4095.55,4048.97,4086.14,0,0
2006-11-15,4087.11,4110.53,4068.51,4108.83,0,0
2006-11-17,4107.71,4116.79,4066.05,4078.36,0,0
2006-11-21,4074.59,4112.27,4049.44,4096.06,0,0
2006-11-23,4105.91,4118.40,4070.31,4085.76,0,0
2006-11-27,4076.14,4078.44,3978.25,3978.25,0,0
2006-11-29,3976.16,4023.89,3951.94,4023.09,0,0
2006-12-01,4027.46,4036.72,3914.46,3932.09,0,0
2006-12-05,3935.81,4014.55,3927.40,4007.94,0,0
2006-12-07,4007.75,4039.25,3987.15,4018.69,0,0
2006-12-11,4011.63,4055.74,3980.66,4052.89,0,0
2006-12-13,4052.55,4096.28,4044.02,4094.33,0,0
2006-12-15,4100.49,4147.38,4099.98,4140.66,0,0
2006-12-19,4140.99,4141.46,4085.18,4100.48,0,0
2006-12-21,4108.30,4130.80,4104.46,4112.10,0,0
2006-12-25,4109.86,4109.86,4072.62,4073.50,0,0
2006-12-27,4079.70,4134.86,4079.70,4134.86,0,0
2006-12-29,4137.44,4142.06,4119.94,4119.94,0,0
