Date,Open,High,Low,Close,Adj Close,Volume
2014-03-27,35.500000,36.150002,35.049999,35.590000,35.590000,21929600
2014-03-28,35.770000,36.730000,35.529999,35.900002,35.900002,18292900
2014-03-31,36.459999,36.580002,35.730000,35.900002,35.900002,15153200
2014-04-01,36.160000,36.860001,36.150002,36.490002,36.490002,15734000
2014-04-02,36.680000,36.860001,36.560001,36.639999,36.639999,14522800
2014-04-03,36.660000,36.790001,35.509998,35.759998,35.759998,16827800
2014-04-04,36.009998,36.049999,33.830002,34.259998,34.259998,41049900
2014-04-07,34.110001,34.369999,32.529999,33.070000,33.070000,47770200
2014-04-08,33.099998,34.430000,33.020000,33.830002,33.830002,35486100
2014-04-09,34.189999,35.000000,33.950001,34.869999,34.869999,21651200
2014-04-10,34.880001,34.980000,33.090000,33.400002,33.400002,34024900
2014-04-11,32.639999,33.480000,32.150002,32.869999,32.869999,28040700
2014-04-14,33.549999,34.040001,33.040001,33.450001,33.450001,26322600
2014-04-15,33.930000,34.279999,32.639999,34.209999,34.209999,50600400
2014-04-16,36.980000,37.299999,35.810001,36.349998,36.349998,61599100
2014-04-17,36.290001,36.599998,35.549999,36.380001,36.380001,28932700
2014-04-21,36.599998,36.650002,35.889999,36.400002,36.400002,16685400
2014-04-22,36.709999,36.849998,36.110001,36.139999,36.139999,17915200
2014-04-23,36.080002,36.189999,35.400002,35.439999,35.439999,19051700
2014-04-24,35.820000,35.820000,34.770000,35.240002,35.240002,17242300
2014-04-25,35.029999,35.099998,34.290001,34.480000,34.480000,19401600
2014-04-28,34.669998,35.000000,33.650002,33.990002,33.990002,31019200
2014-04-29,34.369999,35.889999,34.119999,35.830002,35.830002,28736000
2014-04-30,35.889999,36.439999,35.250000,35.950001,35.950001,23341500
2014-05-01,36.259998,36.689999,36.000000,36.509998,36.509998,19474700
2014-05-02,36.590000,37.119999,36.209999,36.869999,36.869999,22454100
2014-05-05,36.680000,37.049999,36.299999,36.910000,36.910000,13129100
2014-05-06,36.939999,37.169998,36.480000,36.490002,36.490002,19156000
2014-05-07,35.990002,35.990002,33.669998,34.070000,34.070000,66062700
2014-05-08,33.880001,34.570000,33.610001,33.919998,33.919998,30407700
2014-05-09,34.009998,34.099998,33.410000,33.759998,33.759998,20303400
2014-05-12,33.990002,34.599998,33.869999,34.450001,34.450001,22520600
2014-05-13,34.430000,34.689999,34.169998,34.400002,34.400002,12477100
2014-05-14,34.480000,34.650002,33.980000,34.169998,34.169998,17039000
2014-05-15,34.180000,34.189999,33.400002,33.799999,33.799999,18879800
2014-05-16,33.660000,33.660000,33.099998,33.410000,33.410000,18847100
2014-05-19,33.410000,33.990002,33.279999,33.889999,33.889999,14845700
2014-05-20,33.990002,34.470001,33.669998,33.869999,33.869999,18596700
2014-05-21,34.000000,34.389999,33.889999,34.360001,34.360001,13804500
2014-05-22,34.599998,34.860001,34.259998,34.700001,34.700001,17522800
2014-05-23,34.849998,35.080002,34.509998,35.020000,35.020000,16294400
2014-05-27,35.000000,35.130001,34.730000,35.119999,35.119999,13057000
2014-05-28,35.150002,35.169998,34.419998,34.779999,34.779999,16960500
2014-05-29,34.900002,35.099998,34.669998,34.900002,34.900002,9780800
2014-05-30,34.919998,34.930000,34.130001,34.650002,34.650002,13153000
2014-06-02,34.689999,34.950001,34.279999,34.869999,34.869999,9178900
2014-06-03,34.799999,34.970001,34.580002,34.650002,34.650002,6557500
2014-06-04,34.480000,34.830002,34.259998,34.730000,34.730000,9434100
2014-06-05,34.790001,34.990002,34.360001,34.939999,34.939999,11192800
2014-06-06,35.060001,36.080002,35.049999,35.919998,35.919998,18707200
2014-06-09,35.860001,36.320000,35.540001,36.040001,36.040001,14390000
2014-06-10,35.869999,36.520000,35.860001,36.310001,36.310001,9179300
2014-06-11,36.250000,36.840000,36.110001,36.630001,36.630001,13321500
2014-06-12,36.500000,36.790001,36.340000,36.779999,36.779999,12466100
2014-06-13,36.880001,37.060001,36.639999,36.939999,36.939999,12926300
2014-06-16,35.000000,35.490002,34.770000,34.810001,34.810001,32432300
2014-06-17,34.799999,34.939999,34.299999,34.430000,34.430000,24402900
2014-06-18,34.669998,35.009998,34.259998,34.939999,34.939999,17836000
2014-06-19,35.139999,35.200001,34.520000,34.680000,34.680000,16200000
2014-06-20,34.810001,34.810001,33.970001,34.049999,34.049999,21605800
2014-06-23,34.130001,34.220001,33.369999,33.639999,33.639999,26206400
2014-06-24,33.790001,33.990002,33.349998,33.480000,33.480000,14589800
2014-06-25,33.380001,33.650002,33.099998,33.250000,33.250000,18074400
2014-06-26,33.250000,33.750000,33.020000,33.660000,33.660000,16010000
2014-06-27,33.849998,34.549999,33.700001,34.250000,34.250000,25500600
2014-06-30,34.930000,35.259998,34.849998,35.130001,35.130001,20450100
2014-07-01,35.500000,35.700001,35.209999,35.349998,35.349998,18609600
2014-07-02,35.619999,35.910000,35.400002,35.880001,35.880001,16533600
2014-07-03,36.070000,36.150002,35.900002,36.139999,36.139999,8604900
2014-07-07,36.150002,36.230000,35.480000,35.520000,35.520000,15716800
2014-07-08,35.639999,35.660000,34.279999,34.529999,34.529999,23096900
2014-07-09,34.680000,35.070000,34.680000,34.849998,34.849998,12626900
2014-07-10,34.330002,34.970001,34.099998,34.930000,34.930000,18064800
2014-07-11,34.950001,35.560001,34.779999,35.430000,35.430000,18379500
2014-07-14,35.799999,35.950001,35.450001,35.700001,35.700001,18680500
2014-07-15,35.720001,35.939999,35.200001,35.610001,35.610001,36316600
2014-07-16,34.419998,34.450001,33.720001,33.790001,33.790001,56260600
2014-07-17,33.820000,33.900002,32.980000,33.209999,33.209999,37535900
2014-07-18,33.180000,33.349998,32.930000,33.330002,33.330002,21540900
2014-07-21,33.349998,33.639999,33.160000,33.279999,33.279999,18431000
2014-07-22,33.480000,33.840000,33.400002,33.599998,33.599998,18153600
2014-07-23,33.779999,34.919998,33.680000,34.709999,34.709999,38622500
2014-07-24,35.090000,36.549999,35.040001,36.169998,36.169998,47391000
2014-07-25,36.000000,36.330002,35.750000,36.119999,36.119999,20143800
2014-07-28,36.230000,36.230000,35.509998,35.900002,35.900002,14607200
2014-07-29,35.910000,36.160000,35.669998,35.680000,35.680000,11570900
2014-07-30,35.939999,36.990002,35.799999,36.599998,36.599998,29876700
2014-07-31,36.259998,36.490002,35.680000,35.810001,35.810001,17937400
2014-08-01,35.689999,36.080002,35.310001,35.619999,35.619999,14573000
2014-08-04,35.709999,36.660000,35.650002,36.529999,36.529999,13097200
2014-08-05,36.320000,36.419998,35.619999,35.700001,35.700001,17636400
2014-08-06,35.580002,35.939999,35.439999,35.790001,35.790001,11770500
2014-08-07,36.000000,36.000000,35.529999,35.660000,35.660000,11306600
2014-08-08,35.730000,35.959999,35.400002,35.910000,35.910000,10593700
2014-08-11,36.099998,36.150002,35.750000,35.790001,35.790001,8660100
2014-08-12,35.799999,35.990002,35.150002,35.520000,35.520000,12902700
2014-08-13,35.959999,36.450001,35.770000,36.189999,36.189999,16532300
2014-08-14,36.320000,36.419998,36.169998,36.360001,36.360001,8927300
2014-08-15,36.200001,36.570000,36.119999,36.470001,36.470001,13338900
2014-08-18,36.770000,37.770000,36.750000,37.380001,37.380001,20153200
2014-08-19,37.560001,37.939999,37.500000,37.830002,37.830002,17084900
2014-08-20,37.610001,37.750000,37.310001,37.500000,37.500000,12670300
2014-08-21,37.650002,37.750000,37.310001,37.639999,37.639999,12254900
2014-08-22,37.700001,38.200001,37.639999,38.009998,38.009998,14879100
2014-08-25,38.139999,38.220001,37.540001,37.709999,37.709999,14356400
2014-08-26,37.759998,37.919998,37.560001,37.790001,37.790001,9516800
2014-08-27,38.299999,38.720001,37.830002,38.180000,38.180000,24843000
2014-08-28,38.090000,38.570000,37.900002,38.310001,38.310001,16490600
2014-08-29,38.570000,38.669998,38.200001,38.509998,38.509998,11634100
2014-09-02,38.900002,39.299999,38.790001,39.270000,39.270000,19803300
2014-09-03,39.490002,39.599998,38.689999,38.869999,38.869999,16092900
2014-09-04,39.139999,39.340000,38.959999,39.189999,39.189999,14763300
2014-09-05,39.049999,39.799999,39.049999,39.590000,39.590000,26200400
2014-09-08,40.340000,41.820000,40.259998,41.810001,41.810001,75520200
2014-09-09,42.009998,42.060001,40.599998,40.779999,40.779999,52683000
2014-09-10,41.049999,41.230000,40.330002,41.139999,41.139999,30741800
2014-09-11,41.020000,41.560001,40.930000,41.259998,41.259998,25203000
2014-09-12,41.730000,43.200001,41.500000,42.880001,42.880001,69556500
2014-09-15,43.980000,44.009998,42.139999,42.549999,42.549999,72409900
2014-09-16,42.610001,42.959999,41.689999,42.709999,42.709999,61490700
2014-09-17,42.369999,42.959999,42.299999,42.590000,42.590000,39495500
2014-09-18,43.049999,43.320000,41.419998,42.090000,42.090000,93702100
2014-09-19,42.439999,43.189999,39.549999,40.930000,40.930000,233872100
2014-09-22,39.770000,40.040001,38.220001,38.650002,38.650002,109217100
2014-09-23,38.150002,39.270000,37.900002,39.049999,39.049999,66105300
2014-09-24,39.259998,40.099998,38.910000,39.880001,39.880001,49014100
2014-09-25,39.560001,39.799999,38.820000,38.950001,38.950001,35916500
2014-09-26,39.009998,40.799999,39.000000,40.660000,40.660000,62189200
2014-09-29,40.410000,41.090000,40.160000,40.520000,40.520000,35883300
2014-09-30,40.580002,41.230000,40.439999,40.750000,40.750000,30386500
2014-10-01,40.660000,41.240002,40.110001,40.320000,40.320000,35172900
2014-10-02,40.240002,40.639999,39.689999,40.500000,40.500000,24584400
2014-10-03,40.790001,41.689999,40.650002,41.029999,41.029999,38191700
2014-10-06,41.200001,41.730000,41.040001,41.520000,41.520000,23576100
2014-10-07,41.060001,41.290001,40.779999,40.930000,40.930000,22538300
2014-10-08,41.000000,41.290001,40.099998,41.080002,41.080002,26593500
2014-10-09,40.900002,41.250000,40.419998,41.099998,41.099998,33519600
2014-10-10,40.730000,41.070000,39.590000,39.599998,39.599998,36771500
2014-10-13,39.520000,40.070000,38.290001,38.380001,38.380001,38841900
2014-10-14,38.660000,39.000000,37.709999,37.970001,37.970001,38509000
2014-10-15,37.270000,38.080002,36.200001,37.820000,37.820000,41973500
2014-10-16,36.950001,38.500000,36.919998,38.119999,38.119999,26998500
2014-10-17,38.740002,38.980000,38.310001,38.450001,38.450001,24107000
2014-10-20,38.470001,39.400002,38.250000,39.279999,39.279999,17802400
2014-10-21,39.650002,40.480000,39.459999,40.180000,40.180000,41955200
2014-10-22,42.419998,42.880001,41.770000,42.000000,42.000000,69348900
2014-10-23,42.400002,42.830002,42.259998,42.599998,42.599998,30653400
2014-10-24,42.529999,43.650002,42.400002,43.500000,43.500000,33805800
2014-10-27,43.310001,44.820000,43.290001,44.700001,44.700001,36596500
2014-10-28,45.009998,46.150002,44.880001,45.869999,45.869999,36889300
2014-10-29,45.939999,45.980000,45.130001,45.430000,45.430000,25389100
2014-10-30,45.209999,45.840000,45.130001,45.630001,45.630001,16209600
2014-10-31,46.160000,46.520000,45.669998,46.049999,46.049999,18446800
2014-11-03,46.049999,46.720001,45.939999,46.340000,46.340000,17181500
2014-11-04,45.990002,47.130001,45.740002,47.080002,47.080002,25051500
2014-11-05,47.619999,48.279999,47.320000,47.459999,47.459999,33021500
2014-11-06,47.369999,47.980000,46.599998,47.930000,47.930000,22636000
2014-11-07,47.900002,48.669998,47.860001,48.549999,48.549999,24166700
2014-11-10,48.799999,49.630001,48.790001,49.410000,49.410000,24730300
2014-11-11,48.570000,49.180000,48.099998,49.049999,49.049999,31586300
2014-11-12,49.330002,50.630001,49.220001,50.599998,50.599998,30564700
2014-11-13,50.959999,51.169998,49.950001,50.500000,50.500000,35519200
2014-11-14,50.520000,51.950001,50.470001,51.750000,51.750000,28824700
2014-11-17,51.830002,52.419998,50.939999,52.369999,52.369999,38392800
2014-11-18,52.279999,52.619999,51.340000,51.750000,51.750000,26847300
2014-11-19,51.240002,51.369999,50.000000,50.580002,50.580002,29260000
2014-11-20,50.599998,52.230000,50.270000,51.250000,51.250000,28916000
2014-11-21,51.990002,52.250000,50.990002,51.040001,51.040001,22227000
2014-11-24,51.250000,51.830002,51.070000,51.830002,51.830002,14643500
2014-11-25,51.980000,52.189999,51.599998,51.720001,51.720001,14219600
2014-11-26,51.560001,52.259998,51.520000,51.930000,51.930000,13428500
2014-11-28,51.869999,52.000000,51.639999,51.740002,51.740002,8913700
2014-12-01,51.430000,51.430000,49.660000,50.099998,50.099998,23146900
2014-12-02,50.270000,51.119999,50.009998,50.669998,50.669998,16300600
2014-12-03,50.709999,50.970001,50.200001,50.279999,50.279999,14236000
2014-12-04,50.189999,50.669998,49.900002,50.410000,50.410000,12136700
2014-12-05,51.029999,51.250000,50.509998,50.990002,50.990002,15418100
2014-12-08,50.520000,50.900002,49.220001,49.619999,49.619999,18190100
2014-12-09,48.750000,50.529999,48.290001,50.509998,50.509998,19655600
2014-12-10,50.330002,50.689999,49.189999,49.209999,49.209999,16184100
2014-12-11,49.540001,50.580002,49.430000,49.939999,49.939999,21100200
2014-12-12,49.540001,51.169998,49.480000,50.240002,50.240002,20370500
2014-12-15,50.419998,50.919998,49.500000,49.820000,49.820000,18132500
2014-12-16,49.500000,50.080002,48.810001,48.849998,48.849998,21399300
2014-12-17,49.020000,50.250000,48.900002,50.119999,50.119999,17112300
2014-12-18,50.930000,51.150002,50.439999,50.910000,50.910000,15338900
2014-12-19,51.060001,51.470001,50.830002,50.880001,50.880001,24110200
2014-12-22,50.990002,51.599998,50.950001,51.150002,51.150002,24021100
2014-12-23,51.459999,51.459999,49.930000,50.020000,50.020000,15514000
2014-12-24,50.189999,50.919998,50.189999,50.650002,50.650002,5961900
2014-12-26,50.650002,51.060001,50.610001,50.860001,50.860001,5169700
2014-12-29,50.669998,51.009998,50.509998,50.529999,50.529999,6624500
2014-12-30,50.349998,51.270000,50.349998,51.220001,51.220001,10703500
2014-12-31,51.540001,51.680000,50.459999,50.509998,50.509998,9305000
